frame,time,direction,hex,raw_packet,packet
2346,38.936500,D->H,414182020100000b61110000f6ffffff49110000faffffffad11000058000000470d0400717e3303fa00797e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 65, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""a\x11\0\0\xf6\xff\xff\xffI\x11\0\0\xfa\xff\xff\xff\xad\x11\0\0X\0\0\0G\r\x04\0q~3\x03\xfa\0y~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004449, ibus_a: -1e-5, power_w: -4.4490000000000003e-8, vbus_avg_v: 0.004425, ibus_avg_a: -6e-6, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3236, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2347,38.937093,D->H,,-,-
2348,39.146419,H->D,0c420200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 66, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2349,39.146468,H->D,,-,-
2350,39.146523,D->H,414282020100000b1a110000160000003d11000006000000a111000064000000470d0400717e3303fa00797e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 66, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x1a\x11\0\0\x16\0\0\0=\x11\0\0\x06\0\0\0\xa1\x11\0\0d\0\0\0G\r\x04\0q~3\x03\xfa\0y~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004378, ibus_a: 2.2e-5, power_w: 9.6316e-8, vbus_avg_v: 0.004413, ibus_avg_a: 6e-6, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2351,39.147091,D->H,,-,-
2352,39.356430,H->D,0c430200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 67, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2353,39.356475,H->D,,-,-
2354,39.356524,D->H,414382020100000b1a110000160000003d11000006000000a111000064000000470d0400717e3303fa00797e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 67, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x1a\x11\0\0\x16\0\0\0=\x11\0\0\x06\0\0\0\xa1\x11\0\0d\0\0\0G\r\x04\0q~3\x03\xfa\0y~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004378, ibus_a: 2.2e-5, power_w: 9.6316e-8, vbus_avg_v: 0.004413, ibus_avg_a: 6e-6, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2355,39.357010,D->H,,-,-
2356,39.566282,H->D,0c440200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 68, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2357,39.566323,H->D,,-,-
2358,39.566398,D->H,414482020100000ba41000000e0000003d11000006000000a111000064000000450d04006f7e3203fa00777e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 68, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xa4\x10\0\0\x0e\0\0\0=\x11\0\0\x06\0\0\0\xa1\x11\0\0d\0\0\0E\r\x04\0o~2\x03\xfa\0w~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.00426, ibus_a: 1.4e-5, power_w: 5.964e-8, vbus_avg_v: 0.004413, ibus_avg_a: 6e-6, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
2359,39.566638,D->H,,-,-
2360,39.776412,H->D,0c450200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 69, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2361,39.776455,H->D,,-,-
2362,39.776522,D->H,414582020100000ba41000000e0000003d11000006000000a111000064000000450d04006f7e3203fa00777e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 69, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xa4\x10\0\0\x0e\0\0\0=\x11\0\0\x06\0\0\0\xa1\x11\0\0d\0\0\0E\r\x04\0o~2\x03\xfa\0w~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.00426, ibus_a: 1.4e-5, power_w: 5.964e-8, vbus_avg_v: 0.004413, ibus_avg_a: 6e-6, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
2363,39.777069,D->H,,-,-
2364,39.990832,H->D,0c460200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 70, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2365,39.990881,H->D,,-,-
2366,39.990935,D->H,414682020100000ba41000000e0000003d11000006000000a111000064000000450d04006f7e3103fa00777e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 70, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xa4\x10\0\0\x0e\0\0\0=\x11\0\0\x06\0\0\0\xa1\x11\0\0d\0\0\0E\r\x04\0o~1\x03\xfa\0w~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.00426, ibus_a: 1.4e-5, power_w: 5.964e-8, vbus_avg_v: 0.004413, ibus_avg_a: 6e-6, temp_c: 26.0, vdp_v: 0.0817, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
2367,39.991244,D->H,,-,-
2368,40.198661,H->D,0c470200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 71, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2369,40.198702,H->D,,-,-
2370,40.198763,D->H,414782020100000bb810000012000000ae10000010000000121100006e000000450d04006f7e3103fa00777e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 71, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xb8\x10\0\0\x12\0\0\0\xae\x10\0\0\x10\0\0\0\x12\x11\0\0n\0\0\0E\r\x04\0o~1\x03\xfa\0w~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.00428, ibus_a: 1.8e-5, power_w: 7.704000000000001e-8, vbus_avg_v: 0.00427, ibus_avg_a: 1.6e-5, temp_c: 26.0, vdp_v: 0.0817, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
2371,40.199716,D->H,,-,-
2372,40.396772,H->D,0c480200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 72, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2373,40.396821,H->D,,-,-
2374,40.396875,D->H,414882020100000bb810000012000000ae10000010000000121100006e000000450d04006f7e3103fa00777e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 72, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xb8\x10\0\0\x12\0\0\0\xae\x10\0\0\x10\0\0\0\x12\x11\0\0n\0\0\0E\r\x04\0o~1\x03\xfa\0w~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.00428, ibus_a: 1.8e-5, power_w: 7.704000000000001e-8, vbus_avg_v: 0.00427, ibus_avg_a: 1.6e-5, temp_c: 26.0, vdp_v: 0.0817, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3236, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
2375,40.397412,D->H,,-,-
2376,40.611982,H->D,0c490200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 73, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2377,40.612027,H->D,,-,-
2378,40.612083,D->H,414982020100000b9d1000001e000000ae10000010000000121100006e000000440d0400727e3203fa007a7e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 73, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x9d\x10\0\0\x1e\0\0\0\xae\x10\0\0\x10\0\0\0\x12\x11\0\0n\0\0\0D\r\x04\0r~2\x03\xfa\0z~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004253, ibus_a: 3e-5, power_w: 1.2759e-7, vbus_avg_v: 0.00427, ibus_avg_a: 1.6e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3232, internal_vdd_v: 3.2378, sample_rate: Sps1 })"
2379,40.614238,D->H,,-,-
2380,40.817128,H->D,0c4a0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 74, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2381,40.817181,H->D,,-,-
2382,40.817234,D->H,414a82020100000b9d1000001e000000ae10000010000000121100006e000000440d0400727e3203fa007a7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 74, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x9d\x10\0\0\x1e\0\0\0\xae\x10\0\0\x10\0\0\0\x12\x11\0\0n\0\0\0D\r\x04\0r~2\x03\xfa\0z~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004253, ibus_a: 3e-5, power_w: 1.2759e-7, vbus_avg_v: 0.00427, ibus_avg_a: 1.6e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3236, internal_vdd_v: 3.2378, sample_rate: Sps1 })"
2383,40.818045,D->H,,-,-
2384,41.017470,H->D,0c4b0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 75, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2385,41.017516,H->D,,-,-
2386,41.017579,D->H,414b82020100000b9d1000001e000000ae10000010000000121100006e000000440d0400737e3203fa007b7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 75, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x9d\x10\0\0\x1e\0\0\0\xae\x10\0\0\x10\0\0\0\x12\x11\0\0n\0\0\0D\r\x04\0s~2\x03\xfa\0{~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004253, ibus_a: 3e-5, power_w: 1.2759e-7, vbus_avg_v: 0.00427, ibus_avg_a: 1.6e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2371, cc2_avg_v: 0.3236, internal_vdd_v: 3.2379, sample_rate: Sps1 })"
2387,41.018113,D->H,,-,-
2388,41.226361,H->D,0c4c0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 76, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2389,41.226415,H->D,,-,-
2390,41.226457,D->H,414c82020100000b691000001a000000831000001c000000e71000007a000000460d0400737e3203fa007b7e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 76, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""i\x10\0\0\x1a\0\0\0\x83\x10\0\0\x1c\0\0\0\xe7\x10\0\0z\0\0\0F\r\x04\0s~2\x03\xfa\0{~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004201, ibus_a: 2.6e-5, power_w: 1.0922599999999999e-7, vbus_avg_v: 0.004227, ibus_avg_a: 2.8e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2371, cc2_avg_v: 0.3236, internal_vdd_v: 3.2379, sample_rate: Sps1 })"
2391,41.226898,D->H,,-,-
2392,41.436406,H->D,0c4d0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 77, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2393,41.436453,H->D,,-,-
2394,41.436504,D->H,414d82020100000b691000001a000000831000001c000000e71000007a000000460d0400727e3303fb007a7e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 77, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""i\x10\0\0\x1a\0\0\0\x83\x10\0\0\x1c\0\0\0\xe7\x10\0\0z\0\0\0F\r\x04\0r~3\x03\xfb\0z~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004201, ibus_a: 2.6e-5, power_w: 1.0922599999999999e-7, vbus_avg_v: 0.004227, ibus_avg_a: 2.8e-5, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.0251, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3232, internal_vdd_v: 3.2378, sample_rate: Sps1 })"
2395,41.436765,D->H,,-,-
2396,41.646364,H->D,0c4e0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 78, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2397,41.646404,H->D,,-,-
2398,41.646460,D->H,414e82020100000b6410000012000000831000001c000000e71000007a000000440d0400727e3303fb007a7e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 78, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\x12\0\0\0\x83\x10\0\0\x1c\0\0\0\xe7\x10\0\0z\0\0\0D\r\x04\0r~3\x03\xfb\0z~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: 1.8e-5, power_w: 7.5528e-8, vbus_avg_v: 0.004227, ibus_avg_a: 2.8e-5, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.0251, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3232, internal_vdd_v: 3.2378, sample_rate: Sps1 })"
2399,41.646901,D->H,,-,-
2400,41.856511,H->D,0c4f0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 79, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2401,41.856569,H->D,,-,-
2402,41.856611,D->H,414f82020100000b6410000012000000831000001c000000e71000007a000000440d0400727e3303fb007a7e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 79, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\x12\0\0\0\x83\x10\0\0\x1c\0\0\0\xe7\x10\0\0z\0\0\0D\r\x04\0r~3\x03\xfb\0z~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: 1.8e-5, power_w: 7.5528e-8, vbus_avg_v: 0.004227, ibus_avg_a: 2.8e-5, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.0251, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.237, cc2_avg_v: 0.3232, internal_vdd_v: 3.2378, sample_rate: Sps1 })"
2403,41.857091,D->H,,-,-
2404,42.066388,H->D,0c500200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 80, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2405,42.066447,H->D,,-,-
2406,42.066500,D->H,415082020100000b64100000120000006410000012000000c810000070000000440d0400717e3103fa00797e0080a00c51001900,"Data { header: DataHeader { packet_type: 65, flag: false, id: 80, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\x12\0\0\0d\x10\0\0\x12\0\0\0\xc8\x10\0\0p\0\0\0D\r\x04\0q~1\x03\xfa\0y~\0\x80\xa0\x0cQ\0\x19\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: 1.8e-5, power_w: 7.5528e-8, vbus_avg_v: 0.004196, ibus_avg_a: 1.8e-5, temp_c: 26.0, vdp_v: 0.0817, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0025, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2407,42.067001,D->H,,-,-
2408,42.276744,H->D,0c510200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 81, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2409,42.276790,H->D,,-,-
2410,42.276834,D->H,415182020100000b64100000120000006410000012000000c810000070000000440d0400717e3103fa00797e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 81, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\x12\0\0\0d\x10\0\0\x12\0\0\0\xc8\x10\0\0p\0\0\0D\r\x04\0q~1\x03\xfa\0y~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: 1.8e-5, power_w: 7.5528e-8, vbus_avg_v: 0.004196, ibus_avg_a: 1.8e-5, temp_c: 26.0, vdp_v: 0.0817, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2411,42.277319,D->H,,-,-
2412,42.486393,H->D,0c520200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 82, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2413,42.486453,H->D,,-,-
2414,42.486496,D->H,415282020100000b64100000120000006410000012000000c810000070000000440d0400707e3303fc00787e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 82, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""d\x10\0\0\x12\0\0\0d\x10\0\0\x12\0\0\0\xc8\x10\0\0p\0\0\0D\r\x04\0p~3\x03\xfc\0x~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004196, ibus_a: 1.8e-5, power_w: 7.5528e-8, vbus_avg_v: 0.004196, ibus_avg_a: 1.8e-5, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.0252, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3236, internal_vdd_v: 3.2376, sample_rate: Sps1 })"
2415,42.486810,D->H,,-,-
2416,42.696431,H->D,0c530200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 83, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2417,42.696493,H->D,,-,-
2418,42.696539,D->H,415382020100000b9a100000f2ffffff6410000012000000c810000070000000430d0400707e3303fc00787e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 83, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x9a\x10\0\0\xf2\xff\xff\xffd\x10\0\0\x12\0\0\0\xc8\x10\0\0p\0\0\0C\r\x04\0p~3\x03\xfc\0x~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.00425, ibus_a: -1.4e-5, power_w: -5.9500000000000003e-8, vbus_avg_v: 0.004196, ibus_avg_a: 1.8e-5, temp_c: 26.0, vdp_v: 0.0819, vdm_v: 0.0252, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2368, cc2_avg_v: 0.3232, internal_vdd_v: 3.2376, sample_rate: Sps1 })"
2419,42.696956,D->H,,-,-
2420,42.906372,H->D,0c540200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 84, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2421,42.906425,H->D,,-,-
2422,42.906487,D->H,415482020100000b9a100000f2ffffff6410000012000000c810000070000000430d0400717e3203fa00797e0080a40c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 84, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\x9a\x10\0\0\xf2\xff\xff\xffd\x10\0\0\x12\0\0\0\xc8\x10\0\0p\0\0\0C\r\x04\0q~2\x03\xfa\0y~\0\x80\xa4\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.00425, ibus_a: -1.4e-5, power_w: -5.9500000000000003e-8, vbus_avg_v: 0.004196, ibus_avg_a: 1.8e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3236, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2423,42.908254,D->H,,-,-
2424,43.106798,H->D,0c550200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 85, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2425,43.106844,H->D,,-,-
2426,43.106897,D->H,415582020100000bd8100000e2ffffffb9100000eaffffff1d11000048000000430d0400717e3203fa00797e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 85, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xd8\x10\0\0\xe2\xff\xff\xff\xb9\x10\0\0\xea\xff\xff\xff\x1d\x11\0\0H\0\0\0C\r\x04\0q~2\x03\xfa\0y~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004312, ibus_a: -3e-5, power_w: -1.2936e-7, vbus_avg_v: 0.004281, ibus_avg_a: -2.2e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2427,43.108272,D->H,,-,-
2428,43.316553,H->D,0c560200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 86, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2429,43.316592,H->D,,-,-
2430,43.316653,D->H,415682020100000bd8100000e2ffffffb9100000eaffffff1d11000048000000430d0400717e3203fa00797e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 86, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xd8\x10\0\0\xe2\xff\xff\xff\xb9\x10\0\0\xea\xff\xff\xff\x1d\x11\0\0H\0\0\0C\r\x04\0q~2\x03\xfa\0y~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004312, ibus_a: -3e-5, power_w: -1.2936e-7, vbus_avg_v: 0.004281, ibus_avg_a: -2.2e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2369, cc2_avg_v: 0.3232, internal_vdd_v: 3.2377, sample_rate: Sps1 })"
2431,43.343617,D->H,,-,-
2432,43.526458,H->D,0c570200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 87, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2433,43.526509,H->D,,-,-
2434,43.526558,D->H,415782020100000bd8100000e2ffffffb9100000eaffffff1d11000048000000430d04006f7e3203fa00777e0080a00c51001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 87, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xd8\x10\0\0\xe2\xff\xff\xff\xb9\x10\0\0\xea\xff\xff\xff\x1d\x11\0\0H\0\0\0C\r\x04\0o~2\x03\xfa\0w~\0\x80\xa0\x0cQ\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004312, ibus_a: -3e-5, power_w: -1.2936e-7, vbus_avg_v: 0.004281, ibus_avg_a: -2.2e-5, temp_c: 26.0, vdp_v: 0.0818, vdm_v: 0.025, vdp_avg_v: 0.0081, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2367, cc2_avg_v: 0.3232, internal_vdd_v: 3.2375, sample_rate: Sps1 })"
2435,43.526916,D->H,,-,-
2436,43.736689,H->D,0c580200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 88, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData
2437,43.736735,H->D,,-,-
